order_id,customer_id,order_date,order_value,product_category,order_status,shipping_cost,discount_amount,payment_processing_fee,product_cost,delivery_days,customer_rating,was_promoted,referral_used,net_revenue
50941,10193,2024-04-19,48.99,Books,Delivered,6.44,0.0,1.42,24.5,6.0,2.0,No,No,16.63
51375,10289,2024-04-20,65.36,Home & Garden,Delivered,4.74,10.81,1.9,39.22,7.0,4.0,Yes,No,30.31
51541,10323,2024-04-20,325.84,Beauty,Delivered,6.21,0.0,9.45,146.63,10.0,5.0,No,Yes,163.55
51626,10342,2024-04-20,135.49,Electronics,Delivered,2.04,0.0,3.93,101.62,13.0,5.0,No,No,27.9
51237,10263,2024-04-20,47.84,Books,Delivered,1.79,0.0,1.39,23.92,5.0,4.0,No,No,20.74
51659,10349,2024-04-20,37.33,Food & Beverage,Delivered,3.54,0.0,1.08,24.26,7.0,2.0,No,No,8.45
51319,10279,2024-04-20,46.02,Books,In Transit,7.53,0.0,1.33,23.01,,5.0,No,No,14.15
50975,10201,2024-04-20,52.05,Beauty,Failed,24.33,0.0,1.51,23.42,,,No,No,2.79
51159,10244,2024-04-20,49.92,Sports,In Transit,10.31,9.36,1.45,28.95,,5.0,Yes,No,18.57
50497,10103,2024-04-20,59.57,Sports,In Transit,1.66,0.0,1.73,34.55,,4.0,No,No,21.63
51168,10248,2024-04-20,50.57,Fashion,Delivered,21.58,18.88,1.47,27.81,10.0,5.0,Yes,No,18.59
50801,10163,2024-04-20,56.8,Sports,Delivered,11.0,17.28,1.65,32.94,12.0,,Yes,No,28.49
51170,10250,2024-04-21,64.85,Food & Beverage,Delivered,8.73,20.6,1.88,42.15,7.0,5.0,Yes,No,32.69
50745,10153,2024-04-21,81.45,Home & Garden,Delivered,5.6,0.0,2.36,48.87,9.0,1.0,No,No,24.62
51578,10333,2024-04-21,72.23,Electronics,Delivered,15.8,0.0,2.09,54.17,3.0,1.0,No,No,0.17
50660,10134,2024-04-21,32.07,Books,Delivered,12.2,0.0,0.93,16.04,3.0,2.0,No,No,2.9
51507,10317,2024-04-21,76.29,Food & Beverage,Delivered,2.04,0.0,2.21,49.59,11.0,5.0,No,No,22.45
50515,10107,2024-04-21,65.37,Home & Garden,Delivered,22.14,0.0,1.9,39.22,1.0,,No,No,2.11
51095,10231,2024-04-21,68.73,Home & Garden,Delivered,14.49,28.56,1.99,41.24,6.0,,Yes,No,39.57
51456,10305,2024-04-21,297.64,Beauty,Delivered,14.53,0.0,8.63,133.94,13.0,4.0,No,Yes,140.54
50574,10118,2024-04-21,72.31,Home & Garden,Returned,17.88,0.0,2.1,43.39,,3.0,No,No,8.94
50549,10113,2024-04-21,303.45,Electronics,Delivered,1.58,0.0,8.8,227.59,1.0,5.0,No,No,65.48
50942,10195,2024-04-21,74.37,Food & Beverage,Delivered,21.39,0.0,2.16,48.34,14.0,5.0,No,No,2.48
51447,10303,2024-04-21,52.85,Fashion,Delivered,3.11,0.0,1.53,29.07,7.0,3.0,No,No,19.14
51412,10298,2024-04-21,169.04,Home & Garden,Returned,3.84,0.0,4.9,101.42,,4.0,No,Yes,58.88
50931,10190,2024-04-21,21.54,Electronics,Delivered,24.63,0.0,0.62,16.16,2.0,3.0,No,No,-19.87
50747,10154,2024-04-21,68.39,Fashion,Delivered,19.77,0.0,1.98,37.61,10.0,,No,No,9.03
50475,10099,2024-04-21,46.13,Sports,Delivered,2.38,0.0,1.34,26.76,9.0,,No,No,15.65
51696,10359,2024-04-21,179.13,Sports,Delivered,0.84,0.0,5.19,103.9,2.0,4.0,No,No,69.2
51053,10218,2024-04-21,98.05,Beauty,Delivered,14.62,0.0,2.84,44.12,9.0,5.0,No,No,36.47
50827,10168,2024-04-21,171.73,Books,Delivered,13.0,0.0,4.98,85.86,5.0,2.0,No,Yes,67.89
51606,10336,2024-04-21,63.35,Beauty,Delivered,9.07,10.3,1.84,28.51,3.0,,Yes,No,34.23
51036,10212,2024-04-21,66.97,Home & Garden,Delivered,23.26,29.37,1.94,40.18,11.0,3.0,Yes,No,30.96
50538,10111,2024-04-21,57.57,Beauty,Delivered,8.06,0.0,1.67,25.91,3.0,,No,No,21.93
50648,10131,2024-04-22,34.29,Electronics,Delivered,6.11,0.0,0.99,25.72,8.0,2.0,No,No,1.47
51759,10373,2024-04-22,63.31,Books,Delivered,12.53,0.0,1.84,31.66,4.0,3.0,No,No,17.28
50986,10203,2024-04-22,155.53,Food & Beverage,Delivered,12.92,19.84,4.51,101.09,12.0,3.0,Yes,No,56.85
51745,10367,2024-04-22,94.44,Sports,Delivered,4.18,0.0,2.74,54.78,14.0,5.0,No,No,32.74
51327,10283,2024-04-22,68.48,Electronics,Delivered,11.33,0.0,1.99,51.36,7.0,,No,No,3.8
51732,10365,2024-04-22,75.78,Home & Garden,Delivered,9.47,0.0,2.2,45.47,12.0,4.0,No,No,18.64
51102,10232,2024-04-22,43.37,Electronics,Delivered,18.77,0.0,1.26,32.53,6.0,5.0,No,No,-9.19
50858,10177,2024-04-22,169.06,Food & Beverage,Delivered,2.23,0.0,4.9,109.89,10.0,4.0,No,No,52.04
51469,10309,2024-04-22,70.53,Beauty,Delivered,15.64,0.0,2.05,31.74,1.0,4.0,No,No,21.1
51197,10256,2024-04-22,50.98,Sports,Delivered,3.72,0.0,1.48,29.57,3.0,,No,Yes,16.21
51773,10378,2024-04-22,271.48,Sports,Delivered,12.13,0.0,7.87,157.46,13.0,3.0,No,No,94.02
51475,10311,2024-04-22,37.47,Fashion,Delivered,15.52,10.95,1.09,20.61,5.0,5.0,Yes,No,11.2
51277,10269,2024-04-22,103.46,Fashion,Delivered,9.89,5.88,3.0,56.9,7.0,1.0,Yes,No,39.55
50256,10059,2024-04-22,89.51,Food & Beverage,Cancelled,8.49,0.0,2.6,58.18,,5.0,No,No,20.24
50805,10164,2024-04-22,55.43,Electronics,Delivered,16.68,0.0,1.61,41.57,3.0,,No,No,-4.43
50434,10096,2024-04-22,204.58,Books,Delivered,13.36,0.0,5.93,102.29,12.0,3.0,No,No,83.0
51462,10306,2024-04-23,260.54,Electronics,Delivered,14.56,0.0,7.56,195.41,2.0,4.0,No,No,43.01
51670,10351,2024-04-23,76.82,Food & Beverage,Delivered,6.05,0.0,2.23,49.93,5.0,,No,No,18.61
50576,10119,2024-04-23,117.49,Food & Beverage,In Transit,12.52,0.0,3.41,76.37,,,No,No,25.19
51613,10338,2024-04-23,167.41,Food & Beverage,Delivered,5.4,0.0,4.85,108.82,9.0,3.0,No,No,48.34
51688,10354,2024-04-23,83.48,Books,Delivered,20.13,0.0,2.42,41.74,14.0,5.0,No,No,19.19
50404,10088,2024-04-23,89.23,Home & Garden,Delivered,3.64,0.0,2.59,53.54,14.0,2.0,No,No,29.46
50908,10187,2024-04-23,37.87,Home & Garden,In Transit,16.47,0.0,1.1,22.72,,5.0,No,No,-2.42
51645,10346,2024-04-23,52.48,Electronics,Cancelled,1.9,29.68,1.52,39.36,,3.0,Yes,No,39.38
51334,10285,2024-04-23,144.67,Food & Beverage,Delivered,7.59,26.52,4.2,94.04,2.0,5.0,Yes,No,65.36
51078,10225,2024-04-23,39.48,Food & Beverage,Delivered,2.14,0.0,1.14,25.66,4.0,5.0,No,No,10.54
51138,10240,2024-04-23,77.24,Fashion,Delivered,5.94,0.0,2.24,42.48,7.0,5.0,No,No,26.58
51048,10217,2024-04-23,75.48,Electronics,Delivered,5.34,0.0,2.19,56.61,1.0,4.0,No,No,11.34
51358,10287,2024-04-23,49.38,Home & Garden,Delivered,9.61,0.0,1.43,29.63,13.0,5.0,No,No,8.71
51195,10256,2024-04-23,78.85,Food & Beverage,Delivered,13.49,0.0,2.29,51.25,7.0,3.0,No,Yes,11.82
51033,10212,2024-04-23,128.64,Books,Delivered,13.48,0.0,3.73,64.32,7.0,,No,No,47.11
51135,10239,2024-04-23,187.6,Sports,Delivered,2.97,0.0,5.44,108.81,7.0,2.0,No,Yes,70.38
51482,10312,2024-04-24,64.07,Fashion,Delivered,3.47,0.0,1.86,35.24,11.0,,No,No,23.5
51295,10271,2024-04-24,71.8,Beauty,Delivered,16.72,28.58,2.08,32.31,14.0,4.0,Yes,No,49.27
51834,10388,2024-04-24,280.36,Food & Beverage,In Transit,9.75,0.0,8.13,182.23,,4.0,No,No,80.25
50849,10173,2024-04-24,144.06,Beauty,Delivered,1.39,0.0,4.18,64.83,4.0,3.0,No,No,73.66
50882,10182,2024-04-24,39.99,Home & Garden,Delivered,16.1,0.0,1.16,23.99,7.0,5.0,No,No,-1.26
50459,10098,2024-04-24,253.77,Sports,Cancelled,3.95,0.0,7.36,147.19,,,No,No,95.27
50874,10181,2024-04-24,62.62,Food & Beverage,Delivered,22.5,10.06,1.82,40.7,5.0,1.0,Yes,No,7.66
51868,10396,2024-04-24,52.35,Home & Garden,Delivered,4.2,0.0,1.52,31.41,12.0,3.0,No,No,15.22
51537,10322,2024-04-24,38.23,Books,Cancelled,0.3,0.0,1.11,19.11,,4.0,No,No,17.71
50308,10069,2024-04-24,47.2,Books,Delivered,1.99,0.0,1.37,23.6,12.0,1.0,No,No,20.24
50859,10177,2024-04-24,86.34,Beauty,Delivered,23.65,0.0,2.5,38.85,2.0,4.0,No,No,21.34
51714,10362,2024-04-24,142.73,Beauty,Delivered,3.03,0.0,4.14,64.23,3.0,,No,No,71.33
51093,10230,2024-04-25,106.46,Food & Beverage,Returned,3.18,0.0,3.09,69.2,,4.0,No,No,30.99
51446,10303,2024-04-25,42.83,Beauty,Delivered,3.02,24.13,1.24,19.27,14.0,1.0,Yes,No,43.43
51876,10397,2024-04-25,31.53,Sports,Returned,13.21,0.0,0.91,18.29,,2.0,No,No,-0.88
50430,10094,2024-04-25,272.67,Beauty,Delivered,1.03,0.0,7.91,122.7,5.0,,No,No,141.03
51324,10280,2024-04-25,53.96,Beauty,Delivered,24.66,20.33,1.56,24.28,8.0,2.0,Yes,No,23.79
51811,10384,2024-04-25,27.94,Sports,Cancelled,2.77,21.73,0.81,16.21,,2.0,Yes,No,29.88
50330,10077,2024-04-25,69.69,Home & Garden,Delivered,18.75,0.0,2.02,41.81,11.0,,No,Yes,7.11
51760,10374,2024-04-25,55.37,Electronics,Delivered,21.68,8.04,1.61,41.53,2.0,,Yes,No,-1.41
50842,10172,2024-04-25,130.32,Electronics,Delivered,8.4,0.0,3.78,97.74,13.0,5.0,No,No,20.4
51814,10385,2024-04-25,69.25,Beauty,Delivered,7.61,23.21,2.01,31.16,1.0,,Yes,No,51.68
50847,10172,2024-04-25,123.6,Electronics,Delivered,7.26,0.0,3.58,92.7,9.0,4.0,No,No,20.06
51560,10328,2024-04-25,203.28,Sports,Cancelled,13.87,0.0,5.9,117.9,,,No,No,65.61
51852,10394,2024-04-25,124.21,Food & Beverage,Delivered,7.47,27.5,3.6,80.74,14.0,2.0,Yes,No,59.9
51634,10344,2024-04-25,47.19,Electronics,Delivered,0.09,0.0,1.37,35.39,7.0,5.0,No,No,10.34
50871,10181,2024-04-26,88.04,Fashion,Failed,18.89,14.28,2.55,48.42,,3.0,Yes,No,32.46
51619,10340,2024-04-26,67.75,Home & Garden,In Transit,1.02,0.0,1.96,40.65,,,No,No,24.12
51325,10281,2024-04-26,52.12,Fashion,Delivered,6.72,0.0,1.51,28.67,9.0,2.0,No,No,15.22
51907,10407,2024-04-26,353.11,Books,In Transit,3.82,0.0,10.24,176.56,,4.0,No,No,162.49
51918,10411,2024-04-26,154.6,Beauty,Delivered,4.26,0.0,4.48,69.57,13.0,,No,No,76.29
51859,10395,2024-04-27,76.79,Sports,Delivered,13.35,0.0,2.23,44.54,1.0,4.0,No,No,16.67
51151,10242,2024-04-27,117.3,Beauty,Delivered,2.61,0.0,3.4,52.78,13.0,2.0,No,No,58.51
51804,10383,2024-04-27,93.19,Fashion,Returned,7.86,0.0,2.7,51.25,,3.0,No,No,31.38
51029,10211,2024-04-27,102.9,Beauty,Delivered,1.73,0.0,2.98,46.31,10.0,,No,No,51.88
51021,10210,2024-04-27,32.52,Books,In Transit,20.15,0.0,0.94,16.26,,4.0,No,No,-4.83
51843,10391,2024-04-27,82.38,Food & Beverage,In Transit,2.63,0.0,2.39,53.55,,5.0,No,No,23.81
51892,10405,2024-04-27,54.04,Home & Garden,Delivered,3.37,0.0,1.57,32.42,13.0,3.0,No,No,16.68
50438,10096,2024-04-27,187.76,Home & Garden,Delivered,0.18,0.0,5.45,112.66,4.0,4.0,No,No,69.47
51350,10287,2024-04-27,33.9,Home & Garden,Returned,22.92,0.0,0.98,20.34,,5.0,No,No,-10.34
50957,10197,2024-04-27,234.81,Fashion,In Transit,4.44,8.61,6.81,129.15,,4.0,Yes,No,103.02
51936,10415,2024-04-27,99.95,Books,Delivered,15.3,0.0,2.9,49.98,10.0,2.0,No,No,31.77
51755,10371,2024-04-27,73.9,Home & Garden,Delivered,17.18,0.0,2.14,44.34,9.0,5.0,No,No,10.24
50197,10048,2024-04-27,71.5,Books,Delivered,12.66,22.93,2.07,35.75,6.0,2.0,Yes,No,43.95
50949,10196,2024-04-27,110.44,Sports,Delivered,12.75,0.0,3.2,64.06,3.0,3.0,No,No,30.43
51160,10245,2024-04-27,72.26,Sports,Delivered,0.64,0.0,2.1,41.91,2.0,3.0,No,No,27.61
51493,10315,2024-04-27,90.9,Home & Garden,Delivered,15.72,0.0,2.64,54.54,4.0,1.0,No,No,18.0
51085,10227,2024-04-27,78.91,Books,Delivered,9.98,10.52,2.29,39.45,7.0,5.0,Yes,No,37.71
50499,10103,2024-04-28,54.93,Home & Garden,Delivered,4.12,0.0,1.59,32.96,14.0,4.0,No,No,16.26
51376,10290,2024-04-28,45.12,Food & Beverage,Cancelled,0.64,0.0,1.31,29.33,,1.0,No,No,13.84
51880,10400,2024-04-28,79.15,Sports,Returned,23.88,7.89,2.3,45.91,,,Yes,No,14.95
50186,10046,2024-04-28,58.49,Books,Delivered,12.67,0.0,1.7,29.25,2.0,5.0,No,No,14.87
52055,10438,2024-04-28,35.23,Beauty,Delivered,20.55,0.0,1.02,15.85,1.0,4.0,No,No,-2.19
50737,10152,2024-04-28,57.81,Food & Beverage,Delivered,14.66,0.0,1.68,37.58,6.0,5.0,No,No,3.89
51840,10389,2024-04-28,72.05,Electronics,Delivered,5.79,16.75,2.09,54.04,11.0,2.0,Yes,No,26.88
51757,10372,2024-04-28,78.24,Sports,Delivered,24.21,25.74,2.27,45.38,5.0,,Yes,No,32.12
51881,10401,2024-04-29,135.04,Electronics,Delivered,14.63,14.65,3.92,101.28,1.0,4.0,Yes,No,29.86
50776,10160,2024-04-29,79.13,Sports,Delivered,17.83,0.0,2.29,45.9,1.0,,No,Yes,13.11
51089,10228,2024-04-29,73.84,Sports,Delivered,7.72,12.67,2.14,42.83,11.0,2.0,Yes,No,33.82
50768,10158,2024-04-29,56.48,Books,Delivered,10.31,0.0,1.64,28.24,3.0,5.0,No,No,16.29
51250,10265,2024-04-29,134.92,Books,Delivered,2.26,0.0,3.91,67.46,14.0,,No,No,61.29
50968,10200,2024-04-29,152.77,Fashion,Delivered,3.88,0.0,4.43,84.02,8.0,5.0,No,No,60.44
51662,10350,2024-04-29,131.71,Food & Beverage,Delivered,11.08,8.52,3.82,85.61,12.0,,Yes,No,39.72
51233,10261,2024-04-29,32.38,Fashion,Delivered,5.68,6.35,0.94,17.81,7.0,1.0,Yes,No,14.3
50780,10161,2024-04-29,52.88,Home & Garden,Delivered,8.26,0.0,1.53,31.73,10.0,,No,No,11.36
52031,10435,2024-04-29,180.07,Sports,Delivered,1.21,0.0,5.22,104.44,9.0,5.0,No,No,69.2
51978,10422,2024-04-29,32.22,Books,Delivered,24.31,15.25,0.93,16.11,8.0,,Yes,No,6.12
51018,10209,2024-04-29,163.92,Books,Delivered,8.3,0.0,4.75,81.96,6.0,5.0,No,No,68.91
51621,10341,2024-04-29,248.62,Books,Delivered,7.19,26.75,7.21,124.31,9.0,4.0,Yes,No,136.66
50774,10159,2024-04-29,144.28,Books,Delivered,14.59,0.0,4.18,72.14,5.0,,No,No,53.37
51069,10223,2024-04-30,58.87,Books,Delivered,8.12,29.61,1.71,29.43,9.0,2.0,Yes,No,49.22
50839,10171,2024-04-30,41.6,Sports,Delivered,8.08,22.71,1.21,24.13,11.0,3.0,Yes,No,30.89
50880,10181,2024-04-30,79.5,Fashion,Cancelled,19.74,0.0,2.31,43.73,,,No,No,13.72
51234,10262,2024-04-30,77.41,Home & Garden,Cancelled,20.49,28.58,2.24,46.45,,1.0,Yes,No,36.81
50739,10152,2024-04-30,47.0,Sports,Delivered,13.84,0.0,1.36,27.26,4.0,4.0,No,No,4.54
51312,10276,2024-04-30,55.1,Food & Beverage,Delivered,8.86,24.63,1.6,35.82,1.0,,Yes,No,33.45
51927,10412,2024-04-30,88.54,Books,Delivered,15.77,0.0,2.57,44.27,11.0,5.0,No,No,25.93
51423,10299,2024-04-30,89.94,Books,Delivered,12.92,0.0,2.61,44.97,14.0,3.0,No,No,29.44
51158,10244,2024-04-30,79.09,Sports,Delivered,19.87,29.6,2.29,45.87,3.0,4.0,Yes,No,40.66
51797,10382,2024-05-01,181.83,Food & Beverage,Delivered,5.18,18.22,5.27,118.19,10.0,,Yes,No,71.41
50228,10054,2024-05-01,170.89,Beauty,Delivered,6.74,0.0,4.96,76.9,9.0,,No,No,82.29
50677,10140,2024-05-01,99.5,Books,Delivered,23.24,26.84,2.89,49.75,6.0,4.0,Yes,Yes,50.46
52105,10446,2024-05-01,41.29,Sports,Delivered,12.43,0.0,1.2,23.95,13.0,,No,No,3.71
52119,10449,2024-05-01,168.69,Books,Delivered,3.68,17.01,4.89,84.34,10.0,,Yes,No,92.79
50979,10202,2024-05-01,197.96,Home & Garden,Delivered,13.44,0.0,5.74,118.78,5.0,,No,No,60.0
52128,10451,2024-05-01,271.7,Fashion,Delivered,5.37,0.0,7.88,149.44,5.0,4.0,No,No,109.01
50851,10174,2024-05-01,32.05,Home & Garden,Cancelled,5.5,18.47,0.93,19.23,,,Yes,No,24.86
51248,10264,2024-05-01,68.98,Food & Beverage,Cancelled,19.0,14.69,2.0,44.84,,3.0,Yes,No,17.83
51494,10316,2024-05-01,55.62,Books,Delivered,3.1,0.0,1.61,27.81,13.0,1.0,No,No,23.1
51299,10273,2024-05-01,135.32,Home & Garden,Delivered,11.13,0.0,3.92,81.19,2.0,,No,No,39.08
51309,10275,2024-05-01,70.6,Fashion,Failed,11.11,29.14,2.05,38.83,,3.0,Yes,No,47.75
51214,10258,2024-05-01,50.0,Fashion,Delivered,22.77,0.0,1.45,27.5,11.0,5.0,No,No,-1.72
51615,10339,2024-05-01,32.97,Beauty,Delivered,19.8,14.98,0.96,14.84,5.0,1.0,Yes,Yes,12.35
51356,10287,2024-05-01,78.65,Food & Beverage,Delivered,0.72,0.0,2.28,51.12,7.0,5.0,No,No,24.53
52019,10433,2024-05-02,70.36,Sports,Delivered,19.24,0.0,2.04,40.81,8.0,5.0,No,No,8.27
51611,10337,2024-05-02,148.82,Electronics,Delivered,5.72,0.0,4.32,111.61,2.0,2.0,No,No,27.17
50977,10202,2024-05-02,174.62,Beauty,Delivered,11.65,17.53,5.06,78.58,6.0,3.0,Yes,No,96.86
50155,10038,2024-05-02,31.52,Beauty,Delivered,5.56,7.46,0.91,14.18,14.0,5.0,Yes,No,18.33
51222,10260,2024-05-02,105.17,Home & Garden,Returned,12.75,19.53,3.05,63.1,,4.0,Yes,No,45.8
51771,10377,2024-05-02,173.61,Beauty,Cancelled,6.91,0.0,5.03,78.12,,5.0,No,Yes,83.55
51039,10212,2024-05-02,147.06,Home & Garden,Returned,11.72,7.05,4.26,88.24,,,Yes,No,49.89
50861,10177,2024-05-02,74.9,Books,Delivered,16.31,0.0,2.17,37.45,13.0,5.0,No,No,18.97
51317,10278,2024-05-02,77.98,Beauty,Delivered,19.62,0.0,2.26,35.09,2.0,5.0,No,No,21.01
51414,10298,2024-05-02,167.87,Sports,Delivered,11.67,0.0,4.87,97.36,8.0,5.0,No,No,53.97
52012,10429,2024-05-02,104.88,Books,Delivered,11.09,0.0,3.04,52.44,6.0,,No,No,38.31
51193,10255,2024-05-02,140.16,Beauty,Delivered,4.23,0.0,4.06,63.07,2.0,2.0,No,No,68.8
52178,10460,2024-05-02,78.47,Beauty,Delivered,18.48,17.07,2.28,35.31,8.0,3.0,Yes,No,39.47
51368,10288,2024-05-03,177.78,Electronics,Delivered,1.75,0.0,5.16,133.34,2.0,5.0,No,No,37.53
51885,10403,2024-05-03,104.85,Books,Delivered,6.88,0.0,3.04,52.42,14.0,5.0,No,No,42.51
52172,10458,2024-05-03,67.6,Food & Beverage,Delivered,6.56,0.0,1.96,43.94,1.0,3.0,No,No,15.14
51511,10317,2024-05-03,69.76,Sports,Returned,12.72,5.93,2.02,40.46,,3.0,Yes,No,20.49
50789,10162,2024-05-03,251.26,Beauty,Delivered,12.56,25.09,7.29,113.07,5.0,,Yes,No,143.43
52212,10469,2024-05-03,50.98,Sports,Delivered,21.27,0.0,1.48,29.57,8.0,4.0,No,No,-1.34
51790,10380,2024-05-03,40.49,Fashion,Delivered,15.04,0.0,1.17,22.27,6.0,,No,No,2.01
51750,10368,2024-05-03,36.15,Electronics,Delivered,18.4,0.0,1.05,27.11,4.0,,No,No,-10.41
51112,10237,2024-05-04,126.06,Sports,Delivered,10.37,7.58,3.66,73.11,4.0,,Yes,No,46.5
51185,10254,2024-05-04,98.06,Fashion,Delivered,18.14,0.0,2.84,53.93,5.0,5.0,No,No,23.15
51713,10361,2024-05-04,38.93,Electronics,Delivered,14.67,26.54,1.13,29.2,3.0,,Yes,No,20.47
51105,10234,2024-05-04,72.47,Fashion,Delivered,10.68,19.24,2.1,39.86,12.0,1.0,Yes,No,39.07
51408,10296,2024-05-04,77.72,Electronics,Delivered,17.19,0.0,2.25,58.29,6.0,,No,No,-0.01
51579,10333,2024-05-04,41.4,Beauty,Delivered,13.5,0.0,1.2,18.63,10.0,,No,No,8.07
51118,10238,2024-05-04,118.77,Electronics,Delivered,14.36,0.0,3.44,89.08,5.0,,No,No,11.89
51034,10212,2024-05-04,100.04,Books,Delivered,13.45,0.0,2.9,50.02,14.0,,No,No,33.67
52134,10451,2024-05-04,133.51,Food & Beverage,In Transit,2.17,0.0,3.87,86.78,,,No,No,40.69
51636,10344,2024-05-04,32.43,Books,Delivered,21.98,0.0,0.94,16.21,4.0,,No,No,-6.7
51344,10286,2024-05-05,59.99,Electronics,Delivered,22.0,0.0,1.74,44.99,1.0,3.0,No,No,-8.74
52206,10467,2024-05-05,125.44,Books,Delivered,8.07,0.0,3.64,62.72,5.0,,No,No,51.01
51171,10251,2024-05-05,189.76,Food & Beverage,Delivered,7.75,0.0,5.5,123.34,9.0,,No,No,53.17
52143,10454,2024-05-05,56.65,Home & Garden,Delivered,19.88,0.0,1.64,33.99,3.0,4.0,No,No,1.14
50366,10083,2024-05-05,123.34,Home & Garden,Delivered,14.0,0.0,3.58,74.0,12.0,2.0,No,No,31.76
51795,10381,2024-05-05,63.32,Food & Beverage,Delivered,14.8,0.0,1.84,41.16,14.0,,No,No,5.52
51152,10243,2024-05-05,66.81,Beauty,Delivered,1.38,0.0,1.94,30.06,3.0,,No,No,33.43
51778,10378,2024-05-05,156.02,Fashion,Delivered,8.24,15.77,4.52,85.81,6.0,4.0,Yes,No,73.22
51573,10332,2024-05-05,90.57,Electronics,Delivered,11.96,0.0,2.63,67.93,6.0,5.0,No,No,8.05
52108,10446,2024-05-05,74.79,Food & Beverage,Delivered,12.81,0.0,2.17,48.61,3.0,4.0,No,No,11.2
51657,10348,2024-05-06,58.59,Books,Delivered,18.3,0.0,1.7,29.3,6.0,5.0,No,No,9.29
52005,10428,2024-05-06,27.05,Books,Delivered,9.88,27.49,0.78,13.53,6.0,5.0,Yes,No,30.35
52387,10506,2024-05-06,66.29,Beauty,Returned,6.03,0.0,1.92,29.83,,2.0,No,No,28.51
51933,10414,2024-05-06,76.52,Fashion,Delivered,5.02,5.25,2.22,42.09,12.0,5.0,Yes,No,32.44
52041,10437,2024-05-06,299.67,Beauty,Delivered,2.45,0.0,8.69,134.85,4.0,,No,No,153.68
51921,10412,2024-05-06,97.33,Sports,Delivered,7.93,0.0,2.82,56.45,3.0,5.0,No,No,30.13
51913,10410,2024-05-06,38.21,Electronics,Delivered,17.57,11.46,1.11,28.66,9.0,5.0,Yes,No,2.33
52069,10440,2024-05-06,78.45,Fashion,Cancelled,5.64,24.54,2.28,43.15,,2.0,Yes,No,51.92
52175,10459,2024-05-06,258.73,Sports,Returned,14.7,0.0,7.5,150.06,,,No,No,86.47
52324,10492,2024-05-06,79.37,Home & Garden,Delivered,22.77,18.02,2.3,47.62,3.0,5.0,Yes,No,24.7
51848,10392,2024-05-06,73.82,Fashion,Delivered,10.25,0.0,2.14,40.6,6.0,5.0,No,No,20.83
51108,10235,2024-05-06,46.82,Fashion,Delivered,6.2,0.0,1.36,25.75,11.0,4.0,No,No,13.51
52136,10452,2024-05-06,41.63,Electronics,Delivered,15.44,0.0,1.21,31.22,13.0,1.0,No,No,-6.24
51393,10294,2024-05-06,46.58,Food & Beverage,Delivered,22.81,0.0,1.35,30.28,11.0,5.0,No,No,-7.86
51120,10238,2024-05-06,87.99,Home & Garden,Delivered,22.22,0.0,2.55,52.79,8.0,,No,No,10.43
51263,10266,2024-05-06,165.94,Fashion,Delivered,10.98,0.0,4.81,91.27,13.0,4.0,No,No,58.88
51586,10334,2024-05-07,112.81,Books,Delivered,11.43,0.0,3.27,56.41,11.0,5.0,No,No,41.7
52168,10458,2024-05-07,27.03,Books,Delivered,4.29,0.0,0.78,13.52,11.0,3.0,No,No,8.44
52368,10501,2024-05-07,29.62,Food & Beverage,Delivered,9.04,17.35,0.86,19.25,1.0,4.0,Yes,No,17.82
52365,10500,2024-05-07,115.52,Sports,Delivered,7.91,0.0,3.35,67.0,13.0,,No,No,37.26
51099,10231,2024-05-07,65.14,Beauty,Delivered,8.63,12.41,1.89,29.31,7.0,4.0,Yes,Yes,37.72
51753,10370,2024-05-07,79.51,Food & Beverage,Delivered,21.57,22.93,2.31,51.68,3.0,1.0,Yes,No,26.88
52363,10499,2024-05-07,40.31,Electronics,Returned,15.85,0.0,1.17,30.23,,1.0,No,No,-6.94
52375,10502,2024-05-07,66.2,Beauty,Delivered,19.98,0.0,1.92,29.79,9.0,4.0,No,No,14.51
52244,10476,2024-05-07,109.75,Home & Garden,Delivered,3.25,0.0,3.18,65.85,12.0,4.0,No,No,37.47
51926,10412,2024-05-07,54.15,Fashion,Delivered,6.77,0.0,1.57,29.78,1.0,5.0,No,No,16.03
52059,10439,2024-05-07,110.28,Beauty,Delivered,13.73,21.11,3.2,49.63,4.0,,Yes,No,64.83
51558,10326,2024-05-07,48.55,Books,Returned,20.2,0.0,1.41,24.27,,,No,No,2.67
51449,10304,2024-05-07,52.38,Books,Delivered,9.88,0.0,1.52,26.19,10.0,,No,No,14.79
50342,10079,2024-05-07,57.48,Home & Garden,Delivered,20.0,7.5,1.67,34.49,8.0,,Yes,No,8.82
51374,10289,2024-05-08,34.63,Home & Garden,Delivered,17.24,10.28,1.0,20.78,12.0,5.0,Yes,No,5.89
50953,10196,2024-05-08,75.7,Sports,In Transit,8.33,0.0,2.2,43.91,,,No,No,21.26
52271,10478,2024-05-08,33.87,Electronics,Delivered,0.11,22.66,0.98,25.4,13.0,,Yes,No,30.04
52179,10461,2024-05-08,215.2,Sports,Delivered,12.37,9.62,6.24,124.82,12.0,,Yes,No,81.39
51181,10253,2024-05-08,97.47,Sports,Delivered,22.56,0.0,2.83,56.53,10.0,,No,No,15.55
52291,10482,2024-05-08,42.32,Fashion,Cancelled,3.99,18.91,1.23,23.28,,1.0,Yes,No,32.73
