customer_id,signup_date,age,gender,location_city,location_state,acquisition_channel,acquisition_cost,subscription_tier,billing_cycle,payment_method,first_purchase_value,total_orders_to_date,total_revenue_to_date,last_order_date,days_since_last_order,customer_lifetime_months,subscription_status,churn_date,churn_reason,customer_support_tickets,nps_score,email_engagement_score,feature_usage_score,customer_segment
10134,2024-03-27,43,Male,Miami,FL,Direct,0,Basic,Monthly,Bank Transfer,137.62,3,925.94,2025-09-02 14:15:09.436604,191,23,Active,,,0,,31.9,86.4,Growing
10135,2024-03-28,26,Female,Boston,MA,Referral,25,Basic,Monthly,PayPal,152.02,4,917.32,2025-05-06 14:15:09.436619,310,23,Active,,,3,6.0,70.8,76.0,Growing
10136,2024-03-28,56,Female,Austin,TX,Referral,25,Basic,Monthly,Credit Card,84.94,0,667.0,,0,23,Active,,,3,,57.1,48.8,Growing
10137,2024-03-28,28,Female,Austin,TX,Organic Search,45,Plus,Monthly,Credit Card,164.25,6,1413.23,2025-05-05 14:15:09.436635,311,23,Active,,,3,5.0,17.6,41.4,Growing
10138,2024-03-28,34,Female,Denver,CO,Paid Social,85,Premium,Monthly,PayPal,56.78,1,1886.44,2025-02-07 14:15:07.885039,398,23,Churned,2025-04-24 14:15:07.885039,Found competitor,6,5.0,89.4,23.2,Churned
10139,2024-03-28,47,Male,San Antonio,TX,Organic Search,45,Plus,Monthly,Bank Transfer,26.69,1,1230.78,2024-09-15 14:15:07.885039,543,23,Churned,2025-08-26 14:15:07.885039,Found competitor,4,7.0,19.2,36.5,Churned
10140,2024-03-28,23,Male,Los Angeles,CA,Referral,25,Basic,Monthly,Credit Card,28.69,6,1063.85,2026-02-16 14:15:09.436668,24,23,Active,,,1,,16.4,42.0,Growing
10141,2024-03-28,40,Male,Detroit,MI,Paid Search,95,Premium,Monthly,PayPal,144.03,11,2676.62,2025-02-23 14:15:09.436678,382,23,Active,,,1,8.0,46.7,82.2,High Value
10142,2024-03-28,53,Male,Seattle,WA,Paid Social,85,Basic,Monthly,PayPal,45.89,1,772.04,2026-02-06 14:15:09.436687,34,23,Active,,,0,1.0,37.0,83.7,Growing
10143,2024-03-28,22,Female,Atlanta,GA,Organic Search,45,Basic,Annual,Credit Card,42.69,10,1602.64,2025-06-08 14:15:09.436696,277,23,Active,,,0,,84.9,,High Value
10144,2024-03-28,40,Female,Miami,FL,Email Campaign,15,Basic,Monthly,Credit Card,17.28,7,968.23,2026-01-10 14:15:09.436705,61,23,At Risk,,,0,4.0,40.9,54.3,At Risk
10145,2024-03-29,41,Male,Philadelphia,PA,Direct,0,Basic,Annual,PayPal,112.91,8,1204.81,2025-08-09 14:15:09.436715,215,23,Active,,,2,5.0,59.4,79.3,Growing
10146,2024-03-29,47,Male,Portland,OR,Email Campaign,15,Premium,Monthly,PayPal,60.09,3,2044.37,2025-07-16 14:15:09.436724,239,23,Active,,,0,,62.6,79.1,High Value
10147,2024-03-29,23,Male,Los Angeles,CA,Organic Search,45,Basic,Monthly,PayPal,149.65,3,959.1,2025-05-06 14:15:07.885039,310,23,Churned,2025-05-07 14:15:07.885039,Moved/relocated,6,,35.7,61.0,Churned
10148,2024-03-29,22,Male,Seattle,WA,Paid Search,95,Plus,Monthly,Bank Transfer,160.29,1,1225.2,2025-10-04 14:15:07.885039,159,23,Churned,2025-12-01 14:15:07.885039,Poor support,4,6.0,76.6,10.6,Churned
10149,2024-03-29,44,Female,Portland,OR,Direct,0,Basic,Monthly,PayPal,220.76,7,1124.54,2025-03-28 14:15:09.436756,349,23,Active,,,0,1.0,85.5,40.8,Growing
10150,2024-03-29,41,Male,Houston,TX,Organic Search,45,Plus,Monthly,PayPal,54.68,5,1450.6,2025-05-16 14:15:09.436765,300,23,Paused,,,0,8.0,28.3,93.5,Growing
10151,2024-03-29,41,Female,San Antonio,TX,Paid Search,95,Plus,Annual,Credit Card,44.96,0,1014.3,,0,23,Churned,2024-11-27 14:15:07.885039,Moved/relocated,1,5.0,64.0,64.3,Churned
10152,2024-03-29,42,Male,New York,NY,Email Campaign,15,Basic,Monthly,Credit Card,124.37,8,1459.93,2026-02-19 14:15:09.436776,21,23,At Risk,,,5,0.0,45.2,47.9,At Risk
10153,2024-03-30,29,Male,Dallas,TX,Paid Social,85,Plus,Annual,PayPal,46.52,2,1139.96,2024-12-10 14:15:07.885039,457,23,Churned,2025-10-17 14:15:07.885039,Moved/relocated,2,4.0,13.5,78.3,Churned
10154,2024-03-30,40,Female,Minneapolis,MN,Email Campaign,15,Plus,Monthly,PayPal,105.96,8,1907.75,2026-02-17 14:15:09.436797,23,23,Active,,,0,9.0,29.5,84.4,High Value
10155,2024-03-30,41,Female,San Antonio,TX,Direct,0,Plus,Monthly,Credit Card,48.5,6,1546.51,2025-05-01 14:15:09.436805,315,23,Active,,,2,6.0,79.0,62.8,High Value
10156,2024-03-30,29,Other,Austin,TX,Referral,25,Plus,Annual,PayPal,102.59,3,1259.97,2026-01-13 14:15:09.436814,58,23,Active,,,2,,68.4,60.7,Growing
10157,2024-03-30,60,Female,San Diego,CA,Organic Search,45,Plus,Monthly,PayPal,84.77,4,1503.03,2025-08-20 14:15:09.436823,204,23,Active,,,0,,81.6,59.1,High Value
10158,2024-03-30,43,Male,San Diego,CA,Paid Search,95,Basic,Monthly,Credit Card,15.0,6,923.34,2026-02-01 14:15:09.436833,39,23,At Risk,,,3,3.0,11.3,73.7,At Risk
10159,2024-03-30,23,Male,Phoenix,AZ,Organic Search,45,Plus,Monthly,PayPal,41.52,2,1214.84,2025-04-07 14:15:09.436842,339,23,Active,,,2,8.0,40.7,71.4,Growing
10160,2024-03-30,45,Female,Tampa,FL,Referral,25,Basic,Monthly,Credit Card,55.38,4,1016.56,2025-03-07 14:15:09.436850,370,23,Active,,,1,,45.4,80.9,Growing
10161,2024-03-31,26,Female,Portland,OR,Referral,25,Basic,Annual,PayPal,27.83,6,861.85,2025-10-21 14:15:09.436859,142,23,Active,,,3,2.0,9.0,49.0,Growing
10162,2024-03-31,47,Female,Houston,TX,Organic Search,45,Premium,Monthly,PayPal,126.53,14,2475.87,2025-10-13 14:15:09.436868,150,23,Active,,,0,0.0,79.6,60.2,High Value
10163,2024-03-31,51,Male,Dallas,TX,Organic Search,45,Basic,Monthly,PayPal,43.35,5,979.73,2025-07-10 14:15:07.885039,245,23,Churned,2025-12-03 14:15:07.885039,Moved/relocated,3,8.0,44.4,,Churned
10164,2024-03-31,28,Other,San Diego,CA,Direct,0,Basic,Annual,Credit Card,77.59,1,692.39,2026-02-13 14:15:09.436887,27,23,Active,,,1,,4.5,43.8,Growing
10165,2024-03-31,49,Male,Phoenix,AZ,Paid Social,85,Basic,Annual,Credit Card,69.35,9,1495.34,2025-12-14 14:15:09.436896,88,23,Active,,,0,,68.1,85.7,Growing
10166,2024-03-31,42,Female,Portland,OR,Referral,25,Basic,Monthly,Credit Card,92.73,2,841.74,2025-11-03 14:15:09.436905,129,23,Active,,,0,9.0,33.6,7.3,Growing
10167,2024-04-01,47,Female,Seattle,WA,Email Campaign,15,Basic,Monthly,PayPal,53.45,10,1823.74,2025-05-26 14:15:09.436914,290,23,Active,,,5,,72.6,25.5,High Value
10168,2024-04-01,60,Male,Houston,TX,Referral,25,Premium,Monthly,Credit Card,90.39,3,2003.45,2025-11-21 14:15:09.436923,111,23,Active,,,0,,40.5,33.9,High Value
10169,2024-04-01,35,Female,Seattle,WA,Email Campaign,15,Basic,Monthly,Credit Card,158.72,6,1302.86,2025-04-11 14:15:09.436931,335,23,Active,,,3,,38.3,63.6,Growing
10170,2024-04-01,28,Male,New York,NY,Paid Social,85,Plus,Monthly,Apple Pay,37.58,3,1275.75,2024-08-22 14:15:07.885039,567,23,Churned,2025-02-08 14:15:07.885039,Product quality,5,5.0,61.0,81.1,Churned
10171,2024-04-01,27,Other,San Diego,CA,Paid Social,85,Basic,Monthly,Credit Card,101.07,3,924.48,2025-03-14 14:15:09.436951,363,23,At Risk,,,0,4.0,67.0,61.2,At Risk
10172,2024-04-01,28,Male,Dallas,TX,Direct,0,Plus,Monthly,Credit Card,64.75,7,1735.24,2025-12-29 14:15:09.436962,73,23,Active,,,0,8.0,70.2,75.1,High Value
10173,2024-04-01,37,Female,Seattle,WA,Email Campaign,15,Premium,Monthly,PayPal,77.71,2,1932.03,2026-02-13 14:15:09.436972,27,23,Active,,,1,7.0,87.9,65.2,High Value
10174,2024-04-01,42,Male,San Jose,CA,Organic Search,45,Basic,Monthly,PayPal,113.93,5,1128.93,2024-09-29 14:15:07.885039,529,23,Churned,2025-04-07 14:15:07.885039,Product quality,3,,19.5,65.8,Churned
10175,2024-04-01,41,Female,Boston,MA,Paid Search,95,Plus,Monthly,Credit Card,84.0,0,1127.0,,0,23,Active,,,4,,25.3,49.0,Growing
10176,2024-04-01,47,Female,Minneapolis,MN,Direct,0,Premium,Monthly,PayPal,157.98,2,2031.79,2025-05-25 14:15:09.436994,291,23,Active,,,2,,64.7,58.2,High Value
10177,2024-04-01,38,Male,San Jose,CA,Organic Search,45,Plus,Monthly,Credit Card,142.57,7,1919.35,2025-04-22 14:15:09.437003,324,23,Active,,,1,,56.6,67.3,High Value
10178,2024-04-01,55,Male,San Jose,CA,Paid Search,95,Basic,Monthly,Credit Card,82.05,4,1035.74,2025-11-04 14:15:09.437012,128,23,Active,,,1,10.0,32.9,66.2,Growing
10179,2024-04-02,34,Female,Seattle,WA,Referral,25,Plus,Monthly,Credit Card,102.38,0,1127.0,,0,23,Active,,,1,,63.6,48.9,Growing
10180,2024-04-02,70,Male,Atlanta,GA,Organic Search,45,Plus,Monthly,Credit Card,85.97,2,1253.49,2025-12-01 14:15:09.437023,101,23,At Risk,,,3,5.0,70.3,28.4,At Risk
10181,2024-04-02,45,Female,San Diego,CA,Organic Search,45,Basic,Monthly,PayPal,15.0,11,1134.05,2024-04-06 14:15:07.885039,705,23,Churned,2025-03-13 14:15:07.885039,Poor support,5,6.0,27.8,70.5,Churned
10182,2024-04-02,27,Male,Boston,MA,Referral,25,Basic,Monthly,Credit Card,91.39,12,1382.72,2025-05-05 14:15:09.437043,311,23,Active,,,0,8.0,68.5,62.4,Growing
10183,2024-04-02,25,Female,Atlanta,GA,Direct,0,Basic,Annual,PayPal,28.39,6,885.78,2025-05-03 14:15:09.437052,313,23,Active,,,1,0.0,50.6,67.9,Growing
10184,2024-04-02,43,Male,Detroit,MI,Organic Search,45,Basic,Annual,Credit Card,65.1,2,724.98,2025-03-13 14:15:09.437061,364,23,Active,,,2,3.0,30.3,72.2,Growing
10185,2024-04-02,35,Male,Denver,CO,Paid Social,85,Premium,Monthly,Credit Card,18.92,6,2089.18,2025-08-25 14:15:09.437070,199,23,At Risk,,,1,6.0,15.3,64.9,At Risk
10186,2024-04-02,46,Male,Tampa,FL,Paid Social,85,Basic,Monthly,Credit Card,223.67,0,667.0,,0,23,Churned,2025-04-30 14:15:07.885039,Not using enough,7,6.0,69.4,17.7,Churned
10187,2024-04-02,43,Male,Tampa,FL,Email Campaign,15,Basic,Annual,Credit Card,83.39,6,852.34,2025-08-17 14:15:09.437081,207,23,Active,,,2,2.0,44.9,72.0,Growing
10188,2024-04-02,37,Male,Portland,OR,Organic Search,45,Plus,Annual,Credit Card,22.37,2,1213.81,2025-05-30 14:15:09.437090,286,23,Active,,,1,,18.1,60.4,Growing
10189,2024-04-02,27,Female,Seattle,WA,Organic Search,45,Basic,Annual,PayPal,104.02,12,1716.75,2025-06-07 14:15:09.437099,278,23,Active,,,2,10.0,56.6,63.1,High Value
10190,2024-04-02,22,Female,Detroit,MI,Referral,25,Basic,Monthly,Bank Transfer,199.32,6,1068.91,2025-05-19 14:15:09.437108,297,23,Active,,,0,,82.9,67.8,Growing
10191,2024-04-02,32,Female,Los Angeles,CA,Direct,0,Plus,Annual,PayPal,128.4,5,1308.02,2025-11-05 14:15:09.437119,127,23,Active,,,3,,7.7,27.4,Growing
10192,2024-04-02,48,Female,Miami,FL,Email Campaign,15,Basic,Monthly,PayPal,48.74,2,865.83,2025-06-17 14:15:09.437132,268,23,Active,,,2,,84.7,93.0,Growing
10193,2024-04-02,40,Male,Dallas,TX,Paid Social,85,Basic,Monthly,Credit Card,60.92,1,751.3,2024-11-03 14:15:07.885039,494,23,Churned,2025-04-25 14:15:07.885039,Poor support,3,,75.8,76.1,Churned
10194,2024-04-03,23,Female,Portland,OR,Paid Social,85,Basic,Monthly,PayPal,68.51,0,667.0,,0,23,Churned,2025-07-21 14:15:07.885039,Financial reasons,2,1.0,28.3,,Churned
10195,2024-04-03,40,Male,San Antonio,TX,Paid Social,85,Plus,Monthly,PayPal,141.8,7,1635.2,2025-04-25 14:15:09.437164,321,23,Active,,,1,1.0,70.1,58.0,High Value
10196,2024-04-03,42,Female,Denver,CO,Paid Search,95,Plus,Monthly,Credit Card,151.35,8,1914.3,2025-04-21 14:15:09.437178,325,23,Active,,,1,,76.6,83.5,High Value
10197,2024-04-03,27,Male,Atlanta,GA,Direct,0,Premium,Monthly,Bank Transfer,89.34,2,1978.64,2025-08-06 14:15:09.437190,218,23,Active,,,1,9.0,29.2,48.8,High Value
10198,2024-04-03,39,Male,San Diego,CA,Organic Search,45,Basic,Annual,Credit Card,68.86,5,1034.22,2025-04-04 14:15:09.437202,342,23,Active,,,2,8.0,36.8,44.8,Growing
10199,2024-04-03,38,Male,Houston,TX,Paid Social,85,Plus,Monthly,Credit Card,45.48,4,1551.36,2025-04-19 14:15:07.885039,327,23,Churned,2025-05-11 14:15:07.885039,Product quality,2,4.0,56.1,88.7,Churned
10200,2024-04-03,24,Female,Boston,MA,Email Campaign,15,Premium,Annual,Credit Card,218.64,7,1965.01,2025-04-05 14:15:09.437230,341,23,Active,,,0,1.0,91.6,44.8,High Value
10201,2024-04-03,42,Male,San Antonio,TX,Referral,25,Basic,Monthly,Bank Transfer,100.35,2,798.68,2025-05-25 14:15:07.885039,291,23,Churned,2025-11-20 14:15:07.885039,Product quality,5,6.0,51.9,8.4,Churned
10202,2024-04-03,44,Female,Houston,TX,Email Campaign,15,Premium,Monthly,Bank Transfer,36.2,9,2768.87,2025-10-26 14:15:09.437251,137,23,Active,,,3,10.0,79.1,62.9,High Value
10203,2024-04-03,50,Male,Seattle,WA,Direct,0,Premium,Monthly,Apple Pay,42.17,8,2450.6,2025-03-23 14:15:09.437261,354,23,Active,,,0,6.0,67.6,77.6,High Value
10204,2024-04-03,50,Female,Austin,TX,Direct,0,Basic,Monthly,PayPal,125.62,7,1400.67,2025-10-28 14:15:09.437271,135,23,Active,,,1,4.0,96.7,,Growing
10205,2024-04-03,22,Female,Phoenix,AZ,Email Campaign,15,Basic,Annual,PayPal,44.27,2,736.75,2025-05-26 14:15:09.437285,290,23,Active,,,0,4.0,48.1,63.3,Growing
10206,2024-04-03,26,Male,Los Angeles,CA,Direct,0,Basic,Monthly,Credit Card,35.66,1,725.03,2025-07-11 14:15:09.437298,244,23,Paused,,,0,,72.7,75.2,Growing
10207,2024-04-03,44,Female,Phoenix,AZ,Direct,0,Basic,Monthly,Credit Card,143.46,2,866.0,2024-09-06 14:15:07.885039,552,23,Churned,2025-04-26 14:15:07.885039,Not using enough,4,4.0,28.8,34.3,Churned
10208,2024-04-03,44,Female,Miami,FL,Direct,0,Premium,Annual,Bank Transfer,68.19,12,2824.39,2025-10-15 14:15:09.437327,148,23,Active,,,2,8.0,42.9,84.3,High Value
10209,2024-04-03,44,Female,Miami,FL,Paid Search,95,Premium,Monthly,Credit Card,78.53,3,2039.32,2025-06-05 14:15:09.437337,280,23,Active,,,1,4.0,51.5,75.4,High Value
10210,2024-04-03,70,Female,Tampa,FL,Paid Social,85,Basic,Monthly,Credit Card,162.43,8,1519.97,2025-05-08 14:15:09.437346,308,23,Active,,,0,7.0,43.2,68.8,High Value
10211,2024-04-03,44,Female,Boston,MA,Paid Social,85,Plus,Monthly,Credit Card,131.81,4,1603.69,2025-10-13 14:15:09.437356,150,23,At Risk,,,0,3.0,38.3,46.0,At Risk
10212,2024-04-03,51,Female,Denver,CO,Direct,0,Plus,Monthly,Credit Card,88.14,8,1882.54,2024-09-07 14:15:07.885039,551,23,Churned,2024-11-12 14:15:07.885039,Financial reasons,3,8.0,48.8,30.7,Churned
10213,2024-04-04,49,Male,Tampa,FL,Direct,0,Basic,Monthly,Credit Card,126.29,1,771.83,2025-05-12 14:15:07.885039,304,23,Churned,2025-10-26 14:15:07.885039,Price too high,2,,66.2,80.3,Churned
10214,2024-04-04,45,Female,Phoenix,AZ,Paid Search,95,Plus,Monthly,Credit Card,23.94,5,1532.34,2025-03-28 14:15:07.885039,349,23,Churned,2025-11-12 14:15:07.885039,Poor support,6,2.0,34.9,70.3,Churned
10215,2024-04-04,34,Male,Chicago,IL,Organic Search,45,Premium,Monthly,Credit Card,106.99,1,1934.06,2025-11-08 14:15:09.437415,124,23,Active,,,1,7.0,83.5,,High Value
10216,2024-04-04,47,Male,Houston,TX,Referral,25,Basic,Monthly,Credit Card,52.41,0,667.0,,0,23,Paused,,,4,7.0,49.3,80.0,Growing
10217,2024-04-04,28,Female,New York,NY,Organic Search,45,Basic,Annual,Credit Card,107.87,5,1004.97,2025-03-18 14:15:09.437434,359,23,Active,,,1,,39.8,37.1,Growing
10218,2024-04-04,35,Male,San Diego,CA,Email Campaign,15,Basic,Annual,Bank Transfer,35.06,2,836.3,2025-11-17 14:15:09.437443,115,23,Active,,,1,,45.0,19.9,Growing
10219,2024-04-04,32,Male,Chicago,IL,Organic Search,45,Basic,Monthly,PayPal,110.16,4,923.62,2025-09-25 14:15:09.437452,168,23,Active,,,0,7.0,34.4,58.1,Growing
10220,2024-04-04,38,Female,Philadelphia,PA,Organic Search,45,Basic,Monthly,PayPal,26.8,1,707.05,2025-04-12 14:15:09.437461,334,23,At Risk,,,4,2.0,38.3,33.0,At Risk
10221,2024-04-04,65,Female,Dallas,TX,Organic Search,45,Basic,Monthly,PayPal,65.43,3,856.48,2025-12-16 14:15:09.437474,86,23,Active,,,0,,39.1,73.9,Growing
10222,2024-04-04,22,Female,Seattle,WA,Referral,25,Plus,Monthly,Credit Card,148.32,6,1539.61,2025-03-01 14:15:09.437488,376,23,Active,,,4,0.0,22.2,41.6,High Value
10223,2024-04-04,46,Female,Philadelphia,PA,Paid Social,85,Plus,Monthly,Bank Transfer,65.32,2,1217.5,2024-09-27 14:15:07.885039,531,23,Churned,2025-03-25 14:15:07.885039,Not using enough,2,9.0,84.7,83.0,Churned
10224,2024-04-04,22,Female,San Diego,CA,Organic Search,45,Basic,Annual,Apple Pay,103.97,7,1174.62,2025-12-07 14:15:09.437516,95,23,Paused,,,0,4.0,83.9,56.4,Growing
10225,2024-04-05,32,Male,Austin,TX,Paid Social,85,Basic,Annual,Credit Card,15.0,7,918.34,2025-05-14 14:15:09.437544,302,23,Active,,,0,,73.0,69.3,Growing
10226,2024-04-05,51,Male,San Jose,CA,Organic Search,45,Plus,Monthly,Credit Card,22.2,0,1127.0,,0,23,Active,,,3,,13.8,86.6,Growing
10227,2024-04-05,38,Female,Boston,MA,Paid Search,95,Plus,Monthly,PayPal,98.53,4,1502.19,2025-07-05 14:15:09.437563,250,23,Active,,,0,,56.6,41.9,High Value
10228,2024-04-05,25,Male,Atlanta,GA,Paid Social,85,Basic,Monthly,Credit Card,18.31,2,748.2,2024-11-11 14:15:07.885039,486,23,Churned,2025-04-16 14:15:07.885039,Moved/relocated,7,1.0,24.2,17.7,Churned
10229,2024-04-05,29,Female,San Jose,CA,Paid Social,85,Basic,Annual,Bank Transfer,37.69,2,744.55,2024-09-18 14:15:07.885039,540,23,Churned,2024-12-26 14:15:07.885039,Product quality,1,3.0,30.0,28.3,Churned
10230,2024-04-05,46,Female,Phoenix,AZ,Direct,0,Plus,Annual,PayPal,63.02,2,1106.75,2025-11-22 14:15:09.437610,110,23,Active,,,1,6.0,91.0,40.2,Growing
10231,2024-04-05,29,Male,Boston,MA,Referral,25,Basic,Monthly,Credit Card,95.65,7,1162.21,2025-08-07 14:15:09.437633,217,23,Active,,,0,7.0,72.8,54.2,Growing
10232,2024-04-05,40,Female,Portland,OR,Referral,25,Basic,Monthly,Credit Card,124.63,2,787.02,2025-08-28 14:15:09.437646,196,23,Active,,,0,8.0,42.8,46.2,Growing
10233,2024-04-06,38,Female,Philadelphia,PA,Referral,25,Basic,Monthly,PayPal,53.69,1,736.6,2025-08-05 14:15:07.885039,219,23,Churned,2025-10-10 14:15:07.885039,Price too high,0,0.0,26.6,58.9,Churned
10234,2024-04-06,30,Male,Atlanta,GA,Paid Search,95,Basic,Monthly,Credit Card,108.6,3,952.49,2025-11-28 14:15:07.885039,104,23,Churned,2025-12-17 14:15:07.885039,Poor support,3,6.0,46.1,91.7,Churned
10235,2024-04-06,63,Other,Philadelphia,PA,Organic Search,45,Basic,Monthly,Bank Transfer,204.86,1,730.22,2025-10-27 14:15:09.437692,136,23,Active,,,3,10.0,87.5,80.5,Growing
10236,2024-04-06,45,Female,Phoenix,AZ,Paid Search,95,Basic,Monthly,Credit Card,159.45,3,1002.06,2025-04-05 14:15:09.437705,341,23,Active,,,1,,73.3,69.7,Growing
10237,2024-04-06,22,Male,Phoenix,AZ,Direct,0,Plus,Monthly,Apple Pay,164.93,6,1659.25,2025-06-17 14:15:09.437717,268,23,At Risk,,,2,,10.2,27.8,At Risk
10238,2024-04-06,40,Female,Miami,FL,Email Campaign,15,Plus,Monthly,Credit Card,62.46,17,2124.11,2025-04-22 14:15:09.437729,324,23,Active,,,0,8.0,45.2,49.4,High Value
10239,2024-04-07,30,Female,Houston,TX,Referral,25,Premium,Monthly,PayPal,127.33,3,2023.34,2025-12-03 14:15:09.437742,99,23,Active,,,1,2.0,81.1,47.3,High Value
10240,2024-04-07,48,Female,New York,NY,Referral,25,Basic,Monthly,Credit Card,93.15,11,1792.66,2025-06-20 14:15:09.437756,265,23,Active,,,0,8.0,42.3,41.5,High Value
10241,2024-04-07,28,Female,San Antonio,TX,Organic Search,45,Basic,Monthly,Credit Card,134.93,2,758.68,2024-11-03 14:15:07.885039,494,23,Churned,2024-12-16 14:15:07.885039,Product quality,2,5.0,77.8,52.9,Churned
10242,2024-04-07,36,Female,Austin,TX,Organic Search,45,Plus,Monthly,PayPal,161.91,1,1220.17,2025-07-02 14:15:07.885039,253,23,Churned,2025-10-24 14:15:07.885039,Financial reasons,2,,92.6,19.8,Churned
10243,2024-04-07,44,Male,Phoenix,AZ,Paid Search,95,Plus,Annual,Credit Card,83.8,6,1317.97,2025-12-30 14:15:09.437803,72,23,Active,,,0,,67.1,57.9,Growing
10244,2024-04-07,48,Female,Tampa,FL,Email Campaign,15,Basic,Monthly,Credit Card,96.53,2,756.97,2025-10-03 14:15:09.437815,160,23,Active,,,3,7.0,69.2,75.3,Growing
10245,2024-04-07,23,Female,Miami,FL,Paid Social,85,Basic,Monthly,Credit Card,15.0,3,865.98,2025-11-04 14:15:07.885039,128,23,Churned,2025-11-29 14:15:07.885039,Poor support,4,1.0,44.5,65.9,Churned
10246,2024-04-07,33,Male,Miami,FL,Direct,0,Basic,Monthly,Credit Card,193.86,5,1174.84,2025-11-20 14:15:09.437845,112,23,Active,,,2,,8.2,44.0,Growing
10247,2024-04-07,32,Male,Chicago,IL,Email Campaign,15,Basic,Monthly,Credit Card,55.99,0,667.0,,0,23,Active,,,0,0.0,90.1,66.6,Growing
10248,2024-04-07,30,Other,Phoenix,AZ,Organic Search,45,Basic,Monthly,PayPal,166.06,1,781.45,2025-10-05 14:15:09.437862,158,23,At Risk,,,1,2.0,19.9,39.2,At Risk
10249,2024-04-07,59,Female,Houston,TX,Referral,25,Premium,Monthly,Credit Card,64.39,1,1875.74,2024-10-20 14:15:07.885039,508,23,Churned,2025-04-12 14:15:07.885039,Moved/relocated,10,2.0,46.0,22.6,Churned
10250,2024-04-07,42,Female,Portland,OR,Referral,25,Basic,Annual,Credit Card,74.11,1,668.75,2026-02-06 14:15:09.437900,34,23,Active,,,3,7.0,56.3,68.3,Growing
10251,2024-04-07,22,Female,Boston,MA,Organic Search,45,Premium,Monthly,Credit Card,82.25,9,2188.82,2025-10-06 14:15:09.437913,157,23,Active,,,3,6.0,39.7,87.6,High Value
10252,2024-04-08,49,Female,Tampa,FL,Paid Search,95,Plus,Annual,Bank Transfer,95.64,1,1130.32,2025-05-06 14:15:09.437926,310,23,Active,,,2,10.0,34.4,60.7,Growing
10253,2024-04-08,63,Female,Los Angeles,CA,Organic Search,45,Basic,Monthly,Bank Transfer,68.87,4,880.19,2025-10-24 14:15:09.437938,139,23,Paused,,,0,,61.7,56.8,Growing
10254,2024-04-08,50,Female,Tampa,FL,Email Campaign,15,Plus,Monthly,PayPal,141.64,8,2036.21,2026-01-16 14:15:09.437952,55,23,Active,,,2,,69.7,61.9,High Value
10255,2024-04-08,22,Male,San Diego,CA,Organic Search,45,Plus,Monthly,Bank Transfer,98.06,2,1310.52,2026-01-17 14:15:09.437961,54,23,Active,,,3,1.0,62.9,58.1,Growing
10256,2024-04-08,32,Female,San Antonio,TX,Referral,25,Basic,Annual,Bank Transfer,64.19,3,866.55,2024-11-07 14:15:07.885039,490,23,Churned,2025-06-29 14:15:07.885039,Financial reasons,3,,40.7,39.4,Churned
10257,2024-04-08,53,Female,Houston,TX,Paid Social,85,Basic,Annual,Credit Card,27.19,16,1559.06,2025-08-28 14:15:09.437981,196,23,Active,,,0,,41.2,87.9,High Value
10258,2024-04-08,29,Female,Minneapolis,MN,Paid Social,85,Plus,Annual,Credit Card,52.47,4,1368.83,2025-05-08 14:15:09.437991,308,23,Active,,,0,10.0,58.5,75.6,Growing
10259,2024-04-08,43,Female,San Antonio,TX,Direct,0,Plus,Monthly,Credit Card,103.16,4,1433.16,2024-10-22 14:15:07.885039,506,23,Churned,2025-01-15 14:15:07.885039,Price too high,1,,16.3,69.0,Churned
10260,2024-04-08,47,Female,Denver,CO,Organic Search,45,Plus,Monthly,Credit Card,148.64,11,2300.73,2025-07-07 14:15:09.438013,248,23,Active,,,4,6.0,45.1,57.0,High Value
10261,2024-04-08,26,Male,Atlanta,GA,Direct,0,Basic,Monthly,PayPal,52.2,1,729.82,2025-03-07 14:15:07.885039,370,23,Churned,2025-05-06 14:15:07.885039,Price too high,4,6.0,36.1,71.0,Churned
10262,2024-04-08,37,Male,San Antonio,TX,Email Campaign,15,Basic,Monthly,PayPal,112.31,3,867.35,2024-12-25 14:15:07.885039,442,23,Churned,2024-12-26 14:15:07.885039,Not using enough,2,,57.2,64.8,Churned
10263,2024-04-08,22,Male,Miami,FL,Paid Search,95,Basic,Monthly,PayPal,68.9,11,1386.03,2025-10-29 14:15:09.438045,134,23,At Risk,,,2,2.0,40.9,67.1,At Risk
10264,2024-04-08,25,Male,Phoenix,AZ,Email Campaign,15,Basic,Monthly,Credit Card,35.19,2,812.44,2025-03-28 14:15:07.885039,349,23,Churned,2025-08-01 14:15:07.885039,Not using enough,5,1.0,29.1,6.6,Churned
10265,2024-04-09,34,Other,Miami,FL,Organic Search,45,Plus,Monthly,PayPal,132.18,7,1660.86,2025-04-12 14:15:09.438065,334,23,Active,,,1,,69.5,42.1,High Value
